n_clusters,metric,linkage,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
2,euclidean,average,0.0424215793609619,0.3391,1000.4908,1.1078,0.8403,0.6587,0.3386,0.5513,0.5516,0.5299,0.5752,0.5516,0.8743,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,euclidean,average,0.0446255207061767,0.3391,1000.4908,1.1078,0.8403,0.6587,0.3386,0.5513,0.5516,0.5299,0.5752,0.5516,0.8743,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,euclidean,average,0.0444374084472656,0.3391,1000.4908,1.1078,0.8403,0.6587,0.3386,0.5513,0.5516,0.5299,0.5752,0.5516,0.8743,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,euclidean,average,0.0447752475738525,0.3391,1000.4908,1.1078,0.8403,0.6587,0.3386,0.5513,0.5516,0.5299,0.5752,0.5516,0.8743,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,euclidean,complete,0.0405912399291992,0.2812,845.4797,1.2176,0.483,-0.0686,0.0957,0.1489,0.1495,0.1498,0.1493,0.1495,0.5753,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,euclidean,complete,0.0431735515594482,0.2812,845.4797,1.2176,0.483,-0.0686,0.0957,0.1489,0.1495,0.1498,0.1493,0.1495,0.5753,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,euclidean,complete,0.0430991649627685,0.2812,845.4797,1.2176,0.483,-0.0686,0.0957,0.1489,0.1495,0.1498,0.1493,0.1495,0.5753,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,euclidean,complete,0.043093204498291,0.2812,845.4797,1.2176,0.483,-0.0686,0.0957,0.1489,0.1495,0.1498,0.1493,0.1495,0.5753,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,euclidean,single,0.024667739868164,0.2857,451.2391,0.6907,0.8399,0.5975,0.3251,0.674,0.6744,0.5087,1.0,0.6744,0.8971,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,euclidean,single,0.0239641666412353,0.2857,451.2391,0.6907,0.8399,0.5975,0.3251,0.674,0.6744,0.5087,1.0,0.6744,0.8971,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,euclidean,single,0.0240890979766845,0.2857,451.2391,0.6907,0.8399,0.5975,0.3251,0.674,0.6744,0.5087,1.0,0.6744,0.8971,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
