eps,min_samples,metric,algorithm,n_jobs,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
0.75,10,correlation,auto,4,0.0171060562133789,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.75,10,cosine,auto,4,0.016010046005249,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,,,skl_DBSCAN,triangle1_y.zip
0.75,10,cosine,auto,4,0.023461103439331,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.75,10,cosine,auto,4,0.0146224498748779,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.75,10,cosine,auto,4,0.0157690048217773,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.75,10,euclidean,auto,4,0.0131847858428955,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,,,skl_DBSCAN,triangle1_y.zip
0.75,10,euclidean,auto,4,0.007289171218872,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.75,10,euclidean,auto,4,0.0073127746582031,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.75,10,euclidean,auto,4,0.0075306892395019,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.75,2,correlation,auto,4,0.0191371440887451,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,,,skl_DBSCAN,triangle1_y.zip
